samples,frequencies,BPM
0.0,467,
0.0,467,
0.0,467,
-4.2998035E-5,467,
-1.6813334E-4,29,
-2.6791084E-5,29,
-1.4090125E-4,29,
3.3075412E-6,29,
0.0,29,
-7.7065706E-5,29,
-4.8510603E-5,29,
-4.2336527E-5,29,
-4.2887783E-5,14,
6.1740766E-6,14,
4.509281E-5,14,
-1.2237902E-5,14,
-5.5787194E-5,14,
3.858798E-6,14,
3.064988E-5,14,
2.1940023E-5,14,
-7.827847E-6,14,
3.4177924E-6,14,
-2.9547367E-5,14,
-1.8742732E-5,14,
2.9878121E-5,14,
-2.9326864E-5,14,
-3.2634405E-5,14,
4.5754317E-5,14,
5.1818144E-5,14,
1.7309465E-5,14,
-2.0396503E-5,14,
-3.1090887E-5,14,
-2.9988372E-5,14,
-2.0396503E-5,14,
1.9183739E-5,14,
1.1907148E-5,14,
1.3119913E-5,14,
7.497093E-6,29,
-8.379104E-6,29,
-3.9690494E-6,29,
1.4332678E-6,29,
-3.0870383E-6,29,
-1.4883935E-5,29,
2.2822034E-5,29,
9.371366E-6,29,
-6.835585E-6,29,
6.5048307E-6,29,
1.1025137E-7,29,
-1.686846E-5,29,
-5.1818142E-6,29,
2.0396503E-5,29,
2.094776E-5,29,
1.6647957E-5,29,
6.1740766E-6,29,
-4.85106E-6,29,
-1.5876198E-5,29,
-1.7529968E-5,14,
1.0804634E-5,14,
2.1058011E-5,14,
2.7011585E-5,14,
1.25686565E-5,29,
-1.0032874E-5,29,
-1.9073486E-5,29,
-4.6305577E-6,14,
1.1355891E-5,14,
1.4001924E-5,14,
2.7562842E-6,14,
-1.6537706E-6,14,
-5.5125684E-6,14,
-1.7860722E-5,14,
-2.2270777E-5,14,
-1.7088962E-5,15,
1.047388E-5,15,
2.2822034E-5,15,
1.367117E-5,29,
-9.922624E-7,29,
-9.922624E-6,29,
-6.9458365E-6,29,
1.3891673E-5,29,
1.444293E-5,29,
1.33404155E-5,29,
-1.1025137E-7,29,
6.6150824E-7,15,
-3.6382953E-6,15,
-1.124564E-5,15,
-6.7253336E-6,14,
-5.5125685E-7,14,
3.1972897E-6,14,
4.0793007E-6,14,
6.1740766E-6,14,
7.717596E-7,14,
1.3230165E-6,14,
-1.1025137E-6,14,
-3.4177924E-6,14,
-9.922624E-7,14,
3.1972897E-6,14,
-2.976787E-6,14,
-5.7330712E-6,14,
6.6150824E-7,14,
5.292066E-6,14,
8.158601E-6,15,
4.4100548E-6,15,
-4.0793007E-6,15,
-8.709858E-6,15,
-6.7253336E-6,14,
-5.5125685E-7,14,
5.5125684E-6,14,
2.5357815E-6,14,
-3.9690494E-6,14,
-1.7640219E-6,14,
8.158601E-6,14,
4.740809E-6,15,
8.379104E-6,15,
1.3230165E-6,15,
-9.040612E-6,15,
-7.497093E-6,15,
5.5125685E-7,15,
5.1818142E-6,15,
3.1972897E-6,15,
-1.1025137E-6,15,
4.4100548E-7,15,
-1.212765E-6,15,
3.6382953E-6,15,
1.4332678E-6,15,
-4.4100548E-6,15,
-6.7253336E-6,15,
-7.827847E-6,14,
-4.520306E-6,14,
4.4100548E-7,14,
-1.1025137E-7,14,
4.85106E-6,14,
4.961312E-6,14,
1.6537706E-6,14,
2.2050274E-7,14,
-2.2050274E-6,14,
-1.7640219E-6,14,
8.8201097E-7,14,
1.212765E-6,14,
-2.2050274E-6,14,
-8.8201097E-7,14,
2.094776E-6,14,
3.1972897E-6,15,
8.709858E-6,15,
4.961312E-6,15,
-3.858798E-6,15,
-7.2765906E-6,15,
-4.961312E-6,15,
1.6537706E-6,15,
8.158601E-6,15,
6.0638254E-6,15,
6.6150824E-7,15,
-3.3075412E-7,15,
6.9458365E-6,15,
1.9845247E-6,15,
-9.922624E-7,15,
-5.62282E-6,15,
-7.717596E-6,14,
-2.2050274E-6,14,
1.1025137E-7,14,
2.2050274E-6,14,
-4.4100548E-7,14,
4.4100548E-7,14,
2.8665356E-6,14,
1.8742733E-6,14,
8.8201097E-7,14,
-4.6305577E-6,14,
-3.1972897E-6,14,
-4.961312E-6,14,
-3.4177924E-6,14,
-3.3075412E-6,14,
-1.5435191E-6,14,
5.1818142E-6,14,
5.5125684E-6,14,
7.166339E-6,14,
2.2050274E-6,14,
-1.212765E-6,14,
-6.1740766E-6,14,
-1.0032874E-5,14,
1.1025137E-5,14,
8.930361E-6,14,
7.0560877E-6,14,
-3.9690494E-6,15,
-4.4100548E-6,15,
-2.5357815E-6,15,
3.3075412E-6,15,
1.1796897E-5,14,
-1.0253378E-5,14,
-7.386842E-6,14,
-2.5357815E-6,14,
3.4177924E-6,14,
-4.0793007E-6,14,
-8.8201097E-7,14,
-4.189552E-6,14,
3.1972897E-6,14,
5.953574E-6,14,
2.094776E-6,14,
2.8665356E-6,14,
-2.094776E-6,14,
-3.7485465E-6,14,
-2.42553E-6,14,
-8.8201097E-7,14,
7.6073447E-6,14,
6.7253336E-6,14,
3.858798E-6,14,
2.7562842E-6,14,
-4.520306E-6,14,
-6.9458365E-6,14,
-5.402317E-6,15,
-2.2050274E-6,15,
-9.922624E-7,15,
1.1025137E-7,15,
-2.094776E-6,14,
3.858798E-6,14,
9.371366E-6,14,
1.52146895E-5,14,
0.034025557,17,
-0.06731883,17,
0.033786975,17,
0.02171985,18,
-0.08532199,18,
0.061850797,18,
-0.019874243,18,
0.061674397,17,
