samples,frequencies,BPM
0.0,2,
0.0,2,
1.644266E-6,2,
6.9059174E-6,2,
-7.892477E-6,2,
-0.004721674,2,
-0.038831316,1,
-0.016306516,1,
0.03716633,1,
0.043760825,1,
-0.006229795,1,
-0.04154863,1,
-0.012950239,1,
0.034665238,1,
0.033414446,1,
-0.013352591,1,
-0.038138255,1,
-0.00712592,1,
0.033378437,1,
0.025675379,1,
-0.01781151,1,
-0.03421997,1,
-0.001133557,1,
0.03212238,1,
0.0186736,1,
-0.020080764,1,
-0.028904552,1,
0.003541749,1,
0.029755296,1,
0.012816396,1,
-0.021571456,1,
-0.024117764,1,
0.00758467,1,
0.027395116,1,
0.0077145672,1,
-0.022095317,1,
-0.019336239,1,
0.010661092,1,
0.024229575,1,
0.0029185722,1,
-0.021458987,1,
-0.014583159,1,
0.012480637,1,
0.021074394,1,
-6.366598E-4,1,
-0.020717587,1,
-0.010372688,1,
0.013934332,1,
0.017435139,1,
-0.0035802247,1,
-0.01863348,1,
-0.006723404,1,
0.014107144,1,
0.0140058575,1,
-0.005788803,1,
-0.016607087,1,
-0.0034398045,1,
0.013954228,1,
0.010906416,1,
-0.007430767,1,
-0.014399495,1,
-7.139403E-4,1,
0.013219241,1,
0.007860578,1,
-0.008182526,1,
-0.012055101,1,
0.0012647695,1,
0.012319499,1,
0.005327751,1,
-0.008864238,1,
-0.009724847,1,
0.0030672138,1,
0.010827163,1,
0.0030527443,1,
-0.008529794,1,
-0.007578422,1,
0.0039587347,1,
0.009358175,1,
0.0013170571,1,
-0.008129251,1,
-0.0057253344,1,
0.0046134815,1,
0.007958905,1,
-9.865596E-5,1,
-0.007542906,1,
-0.0040024724,1,
0.004951214,1,
0.0064488114,1,
-0.0011628249,1,
-0.0066678277,1,
-0.002551901,1,
0.004908134,1,
0.0051156403,1,
-0.0019418781,1,
-0.0058437213,1,
-0.0012779236,1,
0.0047256206,1,
0.0038018718,1,
-0.002345381,1,
-0.004892678,1,
-4.587502E-4,1,
0.004327708,1,
0.002773548,1,
-0.0025476257,1,
-0.003967285,1,
2.5255926E-4,1,
0.0038265358,1,
0.0018244776,1,
-0.0025466392,1,
-0.003097797,1,
7.293964E-4,1,
0.0032783377,1,
0.0010375319,1,
-0.0024298963,1,
-0.002295724,1,
9.99056E-4,1,
0.002701529,1,
4.8440078E-4,1,
-0.002206934,1,
-0.001621904,1,
0.0011167855,1,
0.0021115665,1,
1.229911E-4,1,
-0.001848155,1,
-0.0011033025,1,
0.0010812694,1,
0.0015880321,1,
-1.6015151E-4,1,
-0.0015176575,1,
-6.514582E-4,1,
0.001005633,1,
0.0011217183,1,
-3.2293383E-4,1,
-0.0010950812,1,
-2.6472684E-4,1,
7.0802093E-4,1,
5.534599E-4,1,
-2.446668E-4,1,
-5.366884E-4,1,
-7.464967E-5,1,
3.548326E-4,1,
2.0356014E-4,1,
-1.2825275E-4,1,
-1.8711748E-4,1,
1.9731192E-6,1,
1.16414034E-4,1,
4.7683716E-5,1,
-4.4395183E-5,1,
0.0,1,
0.0,1,
0.0,1,
-6.577064E-7,1,
