samples,frequencies,BPM
-1.1089236E-6,65,
-1.07011125E-4,65,
-0.046244662,6,
-0.0014313986,6,
0.016830022,6,
0.06243772,6,
0.020071905,6,
0.015727641,6,
-0.009340186,6,
-0.028159838,6,
-0.03390645,6,
-0.028728828,6,
0.020096855,6,
0.003941059,6,
0.042926654,6,
0.0015571505,6,
-6.1755953E-4,6,
-0.012244568,6,
-0.024353681,6,
-0.00879199,6,
-0.0022281602,6,
0.0076135364,6,
-0.026295738,6,
0.006629866,6,
-0.0037186088,6,
-0.0070249755,6,
0.02616849,6,
0.010400095,6,
0.01839782,7,
-0.06213737,7,
-0.0074912775,6,
-0.002347203,6,
0.02763116,6,
0.02305441,6,
0.03137699,6,
0.027759572,6,
0.0070888493,6,
-0.010819158,6,
-0.059032273,6,
-0.00463774,6,
-0.034585886,6,
0.0040181847,6,
-0.0031202338,6,
0.039672904,6,
0.013295606,6,
0.03047189,6,
0.019507684,6,
-0.024279881,6,
0.0024579845,6,
-0.045301523,6,
-0.009365137,6,
-0.016782228,6,
0.01738953,6,
0.013763682,6,
0.01449779,6,
-0.014318532,6,
0.016190616,50,
0.0060620415,50,
-0.015485507,6,
0.0100672515,6,
-0.017300205,6,
-0.024628637,6,
-0.020411957,6,
0.021207886,6,
-0.013318394,6,
0.047439083,6,
0.026764702,6,
0.005219426,6,
-0.0154829575,6,
-0.020614723,6,
-0.017291611,6,
0.0062357546,6,
0.001666823,6,
0.0036966521,6,
0.006699617,6,
-0.011027247,35,
0.015866311,35,
0.029776538,35,
-0.056466334,50,
0.06475986,50,
-0.040118247,50,
-0.002799145,50,
-0.031247359,46,
0.028419493,46,
0.008022508,46,
-0.015868364,46,
-0.0051077576,46,
0.03281815,46,
-0.012443509,46,
1.7188315E-4,46,
-0.016888574,46,
-6.044188E-4,46,
-0.015118066,46,
0.004360509,46,
0.0035424563,46,
-6.79382E-4,41,
0.019714056,41,
-0.007689498,6,
0.02041057,6,
-0.0052418816,46,
-0.002491363,46,
0.0028369038,46,
-0.017789906,46,
0.00397843,46,
-0.024744965,46,
0.009883448,46,
0.0094403215,46,
2.189015E-4,46,
0.004075904,46,
0.009447419,46,
-0.021798665,5,
0.027102923,5,
-0.01032247,46,
-0.011669868,46,
-0.008879927,48,
0.013127714,48,
3.039005E-4,47,
0.009212271,40,
1.0978343E-5,40,
0.0013373619,46,
0.005544119,46,
-2.6392381E-5,48,
-0.012281051,48,
0.022343257,36,
-0.02841284,36,
0.025986072,35,
-0.0054497495,35,
-0.012591273,48,
-0.0064368024,48,
-0.013832324,41,
0.027727691,6,
0.012779013,6,
7.1292697E-4,6,
-0.015818851,6,
0.022674771,6,
-0.021904789,6,
-0.011835707,39,
-0.015557477,39,
0.011883669,35,
0.020410959,35,
-0.006443068,44,
-0.008230542,44,
