samples,frequencies,BPM
1.658564E-7,0,
1.8244204E-5,0,
0.011547254,0,
0.028586347,4,
-0.054299064,4,
0.048314303,4,
-0.051914383,2,
-0.0011590045,2,
-0.05199814,2,
0.030756246,6,
0.023386251,6,
0.014052183,6,
0.009598441,6,
0.031822704,6,
-0.021418696,6,
-0.020742001,6,
-0.030663863,6,
0.020185055,6,
0.025992684,6,
0.015111177,6,
-0.028582864,6,
-0.019257918,6,
0.019238513,6,
-0.008489692,8,
0.018452022,8,
-0.011002914,8,
0.016957656,7,
-0.013886659,7,
0.002156299,7,
0.0036194844,7,
-0.010963274,7,
0.008303435,7,
-0.019214796,7,
0.017526543,7,
-0.011964384,7,
0.018406577,7,
-0.0034002222,7,
1.9123244E-4,8,
0.011489039,8,
-0.031033557,4,
-0.021824878,4,
0.038565427,4,
-0.008014513,7,
0.022662453,7,
-0.017656077,7,
0.0028922039,7,
-0.008654387,7,
0.00859186,7,
0.010682977,7,
-0.017620916,7,
0.0025125586,7,
-0.01673375,7,
0.028495291,7,
0.010931264,8,
-0.019869266,8,
-0.04241512,8,
0.05003589,7,
-0.018907297,7,
0.0071523916,7,
0.044429116,3,
-0.05655869,3,
0.014996902,3,
0.0021995876,3,
0.022580022,3,
-0.060597792,7,
0.0057540564,7,
0.02119363,7,
0.0330648,7,
0.008168428,7,
-0.04514296,7,
-0.01009286,4,
0.03813619,4,
0.0019561104,4,
-0.03146379,3,
-0.014320539,3,
0.027738487,3,
0.01621263,3,
-5.894537E-4,3,
-0.028040348,3,
-0.016800424,3,
0.045881353,3,
0.0065810164,3,
-0.015105206,3,
-0.033523392,3,
0.014265972,3,
0.0237377,3,
0.01660886,3,
-0.042781997,3,
-0.035723146,3,
0.05118909,3,
0.010791944,3,
-0.007845671,3,
-0.024363145,27,
0.018177861,27,
0.0056089316,27,
-0.008139071,7,
0.0042173965,7,
-0.0058900584,7,
0.012111332,7,
-0.016284777,7,
0.00452307,7,
-0.0024029275,4,
-0.010720128,4,
0.0077449963,6,
-0.058940556,6,
0.041922197,6,
0.0073602097,6,
0.059616752,6,
-0.025642727,6,
-0.0063642417,6,
-0.0238538,6,
-0.014942501,6,
0.05068804,6,
0.0073623657,6,
-0.019568734,6,
-0.035908077,6,
0.010949674,6,
0.022723489,6,
0.024603637,6,
-0.030185202,6,
-0.021146027,7,
0.023337157,7,
-0.0027630017,7,
0.012956039,8,
-0.014663199,8,
0.009965648,8,
0.0010385928,8,
-0.010068313,8,
0.005557019,8,
-0.011574123,8,
0.010024361,8,
-0.01577029,8,
0.014505303,8,
-0.013037806,8,
0.008380061,8,
0.034018476,8,
0.0050975964,8,
-0.028651197,8,
-0.06768616,8,
0.068374634,7,
-0.012447689,7,
0.008369114,7,
-0.03287954,7,
0.006221937,7,
0.03738569,7,
-0.024631334,7,
0.024002241,7,
-0.04910643,7,
0.03730575,7,
0.0056014685,7,
0.021587372,7,
-0.030435313,7,
-0.029268514,7,
0.035137344,7,
-0.005517379,7,
-0.021778936,7,
-0.0313933,7,
0.06455463,7,
0.032733586,7,
0.012137371,3,
-0.06489778,3,
-0.02831434,3,
0.04799735,7,
-0.0012447523,7,
0.013753477,7,
-0.06464502,7,
0.022501076,7,
0.03457177,3,
0.018867658,3,
-0.060120955,3,
-0.011383554,3,
0.033488397,3,
0.026426066,3,
-8.3973096E-4,3,
-0.064197876,3,
-0.0025301394,3,
0.06209929,4,
0.021654045,4,
-0.03276012,3,
-0.03213816,3,
0.008502794,3,
0.044151805,3,
-0.007301994,3,
-0.032805566,3,
-0.012611389,3,
0.039644323,3,
0.013545161,3,
-0.023523415,4,
-0.036045074,4,
0.04045188,4,
0.022057408,3,
0.015786543,3,
-0.050757036,3,
-0.032463405,3,
0.039206132,3,
0.02528912,3,
-0.017656907,3,
-0.038289774,3,
0.0094645955,3,
0.042808533,3,
0.0026260044,3,
-0.026123378,3,
-0.031183658,3,
0.033985306,4,
0.0154627925,4,
-0.06384609,4,
0.038713206,6,
-0.026594412,6,
0.07157069,6,
-0.034242712,6,
-0.0106040295,6,
0.010662245,6,
0.013153408,6,
-0.010402348,6,
-0.0018635625,6,
-0.03018089,6,
0.009060569,6,
0.030173095,6,
0.023087045,6,
-0.036872033,6,
-0.018436432,7,
0.015265921,7,
0.02001157,7,
0.0065057175,8,
-0.044512708,8,
6.6392316E-4,8,
0.007219729,7,
0.039626744,7,
-0.026972564,8,
-0.00908097,8,
0.0033638997,8,
0.019908408,8,
0.018866332,8,
-0.040716585,8,
-0.003642704,7,
0.0032169507,7,
0.0147340195,7,
-0.023215087,8,
-0.021948773,8,
0.016353607,8,
0.044416014,4,
-0.012934643,4,
-0.061511163,3,
0.038488306,3,
0.030692557,3,
0.018575253,3,
-0.038319796,3,
-0.02458108,3,
0.021788059,3,
0.023269156,3,
0.018999847,3,
-0.06169775,3,
0.02410756,3,
0.010835565,8,
0.01236642,8,
-0.015899658,8,
-0.07586421,4,
0.08912692,4,
0.0061489604,4,
0.008204585,7,
-0.06116668,7,
0.0038677712,7,
0.040572125,7,
-0.009162903,7,
-0.006270367,7,
-0.026005952,3,
0.022546353,3,
0.024245221,3,
0.0030927244,3,
-0.01638512,3,
-0.041776244,3,
0.03340995,3,
0.019393755,3,
-0.02014807,6,
-0.09822945,6,
0.011909982,6,
0.09955249,6,
0.0445623,6,
-0.02894758,6,
-0.04028005,6,
-0.009314164,6,
0.004182069,6,
0.032159723,6,
-0.001439136,6,
-0.010649142,6,
-0.008837492,6,
0.007866735,6,
0.0051264553,6,
-0.017132137,6,
0.0074227373,6,
0.020331508,3,
-0.024035744,3,
-0.009642559,3,
-0.0062320544,3,
0.036054693,3,
0.0014119355,3,
-0.011720243,3,
-0.015292126,3,
0.009830475,3,
0.025361765,3,
-0.01567542,3,
-0.016943227,3,
-0.024432639,3,
0.03944646,3,
0.001109911,3,
-0.011306265,3,
-0.010466866,3,
-0.013364212,3,
0.029791791,3,
-0.008529332,16,
-4.6323694E-4,16,
-0.013061855,16,
0.038334724,3,
0.008467301,3,
-0.016884347,3,
-0.029531064,3,
-0.0063567786,3,
0.032303188,3,
0.020086538,3,
-0.032530576,3,
-0.014760059,4,
0.029138315,4,
0.03459035,4,
-0.055345453,5,
0.012442381,5,
-0.022123087,5,
0.022588149,27,
1.8476404E-4,27,
0.003201858,27,
-0.017608477,7,
0.022482665,7,
0.009129068,7,
-0.030108245,7,
0.0014223845,7,
-0.0051868274,7,
0.031130418,7,
-0.014113384,7,
-0.0044962014,7,
-0.016178794,7,
0.020629883,7,
0.01456468,3,
-0.01481645,3,
-0.015262272,7,
0.0013903743,7,
0.030128313,7,
-0.0031607256,3,
-0.0103817815,3,
-0.020295018,3,
0.017090175,3,
0.020878335,3,
-0.014194986,3,
-0.009111156,3,
-0.02668331,3,
0.040997878,3,
0.016612675,3,
-0.03744258,3,
-0.02615738,3,
0.019458605,3,
0.02446133,3,
0.0026435852,3,
-0.020640166,3,
-0.011362656,3,
0.02144656,3,
0.020097317,3,
-0.01956243,3,
-0.025177665,3,
0.0150347175,3,
0.023600703,3,
0.006310007,3,
-0.038163725,3,
0.0073268726,2,
0.020794412,2,
0.028482353,2,
0.11627147,4,
-0.115350805,4,
-0.045206983,4,
0.0031446374,6,
0.022297734,6,
0.011373271,6,
-0.05142295,6,
0.010419431,6,
-9.314496E-4,6,
0.0089746555,6,
-6.372203E-4,6,
0.019673223,6,
-0.010127358,6,
-0.007373644,6,
0.009868953,16,
-0.016254922,16,
0.0059311907,16,
-0.0063496465,8,
0.0063967495,8,
-0.005387016,8,
-0.006198883,8,
0.01798978,8,
0.0026775857,8,
0.004426044,8,
-0.020442963,8,
0.0138549805,8,
-0.001084535,8,
-0.0034343884,8,
-0.01444858,8,
-0.008913952,8,
0.019352457,8,
-0.0023939714,8,
-0.014766859,8,
5.6905334E-4,5,
0.07208617,5,
-0.037652556,5,
-0.061984517,3,
-0.015658503,3,
0.06086449,3,
0.022131879,7,
0.0010115582,7,
-0.026364202,7,
-0.025593136,7,
0.048864946,7,
-0.002380371,7,
