samples,frequencies,BPM
4.891319E-5,5,
-1.1616883E-4,5,
0.0049747904,5,
-0.009602736,23,
0.0015274739,23,
-0.0044026524,23,
6.1806066E-5,23,
0.0042349785,23,
7.815477E-5,23,
0.006777135,23,
1.3072316E-4,23,
-0.004059396,23,
-0.0010853278,23,
0.0017809452,23,
-9.712857E-4,23,
-0.0040641148,23,
0.0041000685,23,
-2.9839703E-4,23,
6.309536E-4,23,
0.0015299328,23,
0.0019241625,23,
-0.005980169,23,
-0.0022718715,23,
0.008488764,10,
-0.007265802,10,
-0.0032693418,10,
0.01557606,10,
-0.004285088,10,
-0.012369455,10,
0.007592643,10,
-0.0025060698,10,
-3.8379576E-4,10,
0.0028717227,39,
0.006774876,39,
-0.01050125,39,
0.0039053462,39,
-5.456213E-4,39,
-0.0047359397,39,
0.0061274404,39,
0.0074486947,39,
-0.0037478402,39,
-0.012528356,19,
0.010969779,19,
-0.0012574544,19,
-0.009526575,19,
0.019664897,19,
-0.011707465,19,
-0.009771871,39,
0.007943675,39,
7.590849E-4,39,
0.015769785,19,
-0.024917018,19,
-0.0052848174,19,
0.026114592,19,
-0.013103684,19,
-0.005102855,19,
0.029315682,19,
-0.024144707,19,
-0.010552024,19,
0.014349177,19,
-0.0046703457,19,
0.012019752,19,
-0.004715537,19,
-0.003318587,10,
-0.0011889361,10,
-0.017008765,10,
0.0062792306,10,
0.022754535,10,
-0.014278398,10,
0.0031277859,10,
0.011107215,10,
-0.02983399,10,
-0.0019862344,10,
0.026022548,10,
-0.008297365,19,
0.014380611,19,
0.0068106963,19,
-0.027443357,19,
-0.012780631,19,
0.01683491,19,
0.009646133,19,
0.019021848,19,
-0.018643368,19,
-0.006949461,39,
-0.012048861,39,
-0.0042624255,39,
0.026990179,39,
0.010364346,19,
-0.004418868,19,
-0.030580712,19,
0.004385373,19,
0.007319035,19,
8.400309E-4,38,
0.019874107,38,
-0.019201418,19,
-0.0014436701,19,
-0.0014046592,39,
0.00878025,39,
-0.010829686,39,
-0.005688817,19,
0.03060816,19,
-0.018641243,38,
-0.014518777,38,
0.01432678,38,
-6.751482E-4,38,
0.008249183,19,
-0.0022292053,19,
-0.0037356785,19,
-0.01727546,19,
0.016794702,19,
0.011356034,19,
-0.015332956,19,
0.0095423255,19,
-0.0013227828,19,
-0.005658379,19,
-0.012674232,19,
0.022886256,19,
0.0067116073,19,
-0.0149731515,19,
-0.0022999167,39,
-0.0076635536,39,
-0.00398483,19,
0.017551195,19,
0.011145296,19,
-0.008976036,19,
-0.0076997736,19,
-0.014853128,19,
-0.009241071,19,
0.036139205,19,
0.0010055781,19,
-0.0037172032,19,
-0.0027540252,19,
-0.028746003,19,
-0.006663292,19,
0.04409418,19,
-0.0013273684,19,
-0.0047892393,19,
0.010557872,19,
-0.04446953,19,
9.2589477E-4,19,
0.022055928,19,
0.013122093,19,
0.014979399,19,
-0.019011082,19,
-0.016754562,19,
-0.0213102,5,
0.008906587,5,
0.04007605,5,
0.008868639,19,
-0.016668366,19,
-0.008666872,19,
-0.021764973,19,
-0.0067292186,39,
0.035755474,39,
0.0020604017,19,
0.011141574,19,
-0.017707638,19,
-0.024584793,5,
0.0029742676,5,
0.003833239,5,
0.030020803,5,
0.004780201,19,
-0.02272742,19,
-0.0046066786,39,
-0.010894882,39,
0.004013274,39,
0.018054882,39,
0.0059883436,39,
-0.018737607,19,
0.013794649,19,
0.0017663909,39,
-0.025544383,39,
0.0022127237,10,
0.022673855,10,
-0.00697199,10,
-0.005622425,10,
0.009023753,10,
3.6153226E-4,39,
-0.025052326,39,
0.012689517,39,
0.016305903,39,
-0.010179194,39,
0.0056650913,39,
0.0020371412,39,
-0.012086742,39,
0.0017941704,39,
-7.3356496E-4,39,
0.002928345,39,
0.004834896,19,
-9.954765E-4,19,
6.1806066E-5,19,
-0.013183102,19,
0.0059180306,19,
0.009539335,19,
-0.019166727,19,
